method,camera_frame,split,ground_truth_count,prediction_count,tp,fp,fn,precision,recall,f1,source_mode,detail_available
radar_confidence_gated,370,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,371,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,372,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,373,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,374,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,375,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,376,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,377,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,378,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,379,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,380,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,381,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,382,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,383,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,384,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,385,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,386,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,387,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,388,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,389,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,390,test,8,1,1,0,7,1.0,0.125,0.2222222222222222,prediction_jsonl,True
radar_confidence_gated,391,test,8,1,1,0,7,1.0,0.125,0.2222222222222222,prediction_jsonl,True
radar_confidence_gated,392,test,8,1,1,0,7,1.0,0.125,0.2222222222222222,prediction_jsonl,True
radar_confidence_gated,393,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,394,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_confidence_gated,395,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_confidence_gated,396,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,397,test,8,1,1,0,7,1.0,0.125,0.2222222222222222,prediction_jsonl,True
radar_confidence_gated,398,test,8,1,1,0,7,1.0,0.125,0.2222222222222222,prediction_jsonl,True
radar_confidence_gated,399,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,400,test,8,1,1,0,7,1.0,0.125,0.2222222222222222,prediction_jsonl,True
radar_confidence_gated,401,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,402,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,403,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,404,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,405,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,406,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,407,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,408,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,409,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,410,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,411,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,412,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_confidence_gated,413,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,414,test,8,2,1,1,7,0.5,0.125,0.2,prediction_jsonl,True
radar_confidence_gated,415,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,416,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_confidence_gated,417,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_confidence_gated,418,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,119,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,120,train,9,6,3,3,6,0.5,0.3333333333333333,0.4,prediction_jsonl,True
radar_bounded_crops,121,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,122,train,9,5,2,3,7,0.4,0.2222222222222222,0.2857142857142857,prediction_jsonl,True
radar_bounded_crops,123,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,124,train,9,5,2,3,7,0.4,0.2222222222222222,0.2857142857142857,prediction_jsonl,True
radar_bounded_crops,125,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,126,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,127,train,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,prediction_jsonl,True
radar_bounded_crops,128,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,129,train,9,5,2,3,7,0.4,0.2222222222222222,0.2857142857142857,prediction_jsonl,True
radar_bounded_crops,130,train,9,5,2,3,7,0.4,0.2222222222222222,0.2857142857142857,prediction_jsonl,True
radar_bounded_crops,131,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,132,train,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,prediction_jsonl,True
radar_bounded_crops,133,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,134,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,135,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,136,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,137,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,138,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,139,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,140,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,141,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,142,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,143,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,144,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,145,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,146,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,147,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,148,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,149,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,150,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,151,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,152,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,153,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,154,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,155,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,156,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,157,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,158,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,159,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,160,train,9,4,3,1,6,0.75,0.3333333333333333,0.46153846153846156,prediction_jsonl,True
radar_bounded_crops,161,train,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,prediction_jsonl,True
radar_bounded_crops,162,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,163,train,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,prediction_jsonl,True
radar_bounded_crops,164,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,165,train,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,prediction_jsonl,True
radar_bounded_crops,166,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,167,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,168,train,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,prediction_jsonl,True
radar_bounded_crops,169,train,9,3,3,0,6,1.0,0.3333333333333333,0.5,prediction_jsonl,True
radar_bounded_crops,170,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,171,train,9,5,2,3,7,0.4,0.2222222222222222,0.2857142857142857,prediction_jsonl,True
radar_bounded_crops,172,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,173,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,174,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,175,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,176,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,177,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,178,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,179,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,180,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,181,train,9,3,3,0,6,1.0,0.3333333333333333,0.5,prediction_jsonl,True
radar_bounded_crops,182,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,183,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,184,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,185,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,186,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,187,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,188,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,189,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,190,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,191,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,192,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,193,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,194,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,195,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,196,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,197,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,198,train,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765,prediction_jsonl,True
radar_bounded_crops,199,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,200,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,201,train,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,prediction_jsonl,True
radar_bounded_crops,202,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,203,train,9,3,3,0,6,1.0,0.3333333333333333,0.5,prediction_jsonl,True
radar_bounded_crops,204,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,205,train,9,4,3,1,6,0.75,0.3333333333333333,0.46153846153846156,prediction_jsonl,True
radar_bounded_crops,206,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,207,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,208,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,209,train,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,210,train,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,prediction_jsonl,True
radar_bounded_crops,211,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,212,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,213,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,214,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,215,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,216,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,217,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,218,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,219,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,220,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,221,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,222,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,223,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,224,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,225,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,226,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,227,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,228,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,229,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,230,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,231,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,232,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,233,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,234,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,235,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,236,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,237,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,238,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,239,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,240,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,241,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,242,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,243,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,244,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,245,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,246,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,247,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,248,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,249,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,250,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,251,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,252,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,253,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,254,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,255,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,256,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,257,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,258,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,259,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,260,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,261,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,262,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,263,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,264,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,265,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,266,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,267,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,268,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,269,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,270,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,271,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,272,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,273,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,274,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,275,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,276,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,277,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,278,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,279,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,280,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,281,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,282,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,283,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,284,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,285,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,286,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,287,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,288,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,289,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,290,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,291,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,292,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,293,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,294,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,295,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,296,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,297,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,298,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,299,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,300,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,301,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,302,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,303,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,304,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,305,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,306,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,307,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,308,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,309,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,310,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,311,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,312,train,8,5,2,3,6,0.4,0.25,0.3076923076923077,prediction_jsonl,True
radar_bounded_crops,313,train,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,314,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,315,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,316,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,317,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,318,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,319,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,320,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,321,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,322,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,323,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,324,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
