method,camera_frame,split,class_name,track_id,matched,iou,score,source_mode,detail_available
radar_confidence_gated,176,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,176,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,177,train,boat,boat,True,0.6918261761194373,0.6358864903450012,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b1,True,0.6062142531286967,0.16947868466377258,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,177,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,178,train,boat,boat,True,0.7120665700195237,0.6453890204429626,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b1,True,0.6170448204214605,0.18234743177890778,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,178,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,179,train,boat,boat,True,0.6929312494487998,0.6388394832611084,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b1,True,0.6010743922207865,0.1731305718421936,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,179,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,180,train,boat,boat,True,0.7014228441835936,0.6481789946556091,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b1,True,0.6100031863660387,0.2301144301891327,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,180,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,181,train,boat,boat,True,0.6909920981750001,0.6464408040046692,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b1,True,0.6171212917696406,0.18548962473869324,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,181,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,182,train,boat,boat,True,0.6980415890595008,0.6490398645401001,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b1,True,0.6300967246884912,0.18808917701244354,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,182,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,boat,boat,True,0.6937655650964453,0.6207709312438965,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b1,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,183,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,184,train,boat,boat,True,0.6822311716405145,0.6325066685676575,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b1,True,0.5822886494007519,0.19995950162410736,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,184,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,185,train,boat,boat,True,0.6975804467217066,0.6367969512939453,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b1,True,0.608972814963513,0.207159623503685,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,185,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,186,train,boat,boat,True,0.6971640676122987,0.627248227596283,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b1,True,0.5887590667848235,0.17264950275421143,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,186,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,187,train,boat,boat,True,0.6748283174337845,0.6322124600410461,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b1,True,0.6165023749477805,0.1971013844013214,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,187,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,188,train,boat,boat,True,0.6929557454663533,0.6265716552734375,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b1,True,0.5917179742850125,0.2449507862329483,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,188,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,189,train,boat,boat,True,0.6675466956946108,0.6406146883964539,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b1,True,0.5825642106666473,0.18856753408908844,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,189,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,190,train,boat,boat,True,0.650878439714501,0.6383846998214722,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b1,True,0.5739687270505189,0.1867489516735077,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,190,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,boat,boat,True,0.6692024986931168,0.6322475671768188,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b1,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,191,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,192,train,boat,boat,True,0.675324439667507,0.6319159865379333,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b1,True,0.6070351849370682,0.1806107610464096,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,192,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,193,train,boat,boat,True,0.6636490241481809,0.6360388994216919,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b1,True,0.6460810041828318,0.1717553287744522,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,193,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,194,train,boat,boat,True,0.6831570503416105,0.613706111907959,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b1,True,0.6324256270825578,0.16945479810237885,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,194,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,boat,boat,True,0.6538513092157526,0.6211267113685608,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b1,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,195,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,196,train,boat,boat,True,0.646783563465731,0.6467134356498718,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b1,True,0.6388915820505177,0.16551056504249573,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,196,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,197,train,boat,boat,True,0.645589056688841,0.6406359076499939,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b1,True,0.6049814943201298,0.16141864657402039,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,197,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,boat,boat,True,0.6474510106151128,0.6321174502372742,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b1,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,198,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,boat,boat,True,0.6595773536201348,0.6450217962265015,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b1,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,199,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,200,train,boat,boat,True,0.683075624042845,0.6363183856010437,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b1,True,0.5935188311562329,0.21514728665351868,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,200,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,201,train,boat,boat,True,0.6843700016602483,0.6228598356246948,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b1,True,0.6223925752436714,0.19190986454486847,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,201,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,202,train,boat,boat,True,0.6808318925173699,0.6218039393424988,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b1,True,0.6555021527755152,0.1757698506116867,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,202,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,203,train,boat,boat,True,0.6681250727479019,0.6270266771316528,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b1,True,0.6286705035341953,0.16967864334583282,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,203,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,204,train,boat,boat,True,0.6623735836174749,0.62369304895401,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b1,True,0.5998428981420978,0.19445405900478363,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,204,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,205,train,boat,boat,True,0.6589150332030771,0.6367902159690857,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b1,True,0.6057172632434042,0.2005261927843094,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,205,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,206,train,boat,boat,True,0.6608515280970659,0.6270920634269714,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b1,True,0.6284420504440782,0.19174665212631226,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,206,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,207,train,boat,boat,True,0.6701786148856372,0.6534222960472107,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b1,True,0.5961967253027416,0.22184717655181885,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,207,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,208,train,boat,boat,True,0.6532881276368716,0.6562607288360596,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b1,True,0.6234154339360762,0.18557032942771912,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,208,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,209,train,boat,boat,True,0.6555677223102754,0.6307691931724548,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b1,True,0.6019372563106272,0.1622450202703476,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,209,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,210,train,boat,boat,True,0.6488523132638294,0.6478707194328308,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b1,True,0.6141823082157717,0.21042677760124207,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b2,False,,,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,210,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,211,train,boat,boat,True,0.6592388781154215,0.6331257820129395,prediction_jsonl,True
radar_confidence_gated,211,train,buoy,b1,True,0.6591047812806268,0.19581496715545654,prediction_jsonl,True
radar_confidence_gated,211,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,211,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,211,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,211,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,211,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,211,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,212,train,boat,boat,True,0.6658022159475842,0.6211783289909363,prediction_jsonl,True
radar_confidence_gated,212,train,buoy,b1,True,0.6172004888605478,0.18650679290294647,prediction_jsonl,True
radar_confidence_gated,212,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,212,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,212,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,212,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,212,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,212,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,213,train,boat,boat,True,0.6608292425266307,0.6330593228340149,prediction_jsonl,True
radar_confidence_gated,213,train,buoy,b1,True,0.6435170081117458,0.16266833245754242,prediction_jsonl,True
radar_confidence_gated,213,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,213,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,213,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,213,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,213,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,213,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,214,train,boat,boat,True,0.64884361494118,0.6350048184394836,prediction_jsonl,True
radar_confidence_gated,214,train,buoy,b1,True,0.6567360711673208,0.19450563192367554,prediction_jsonl,True
radar_confidence_gated,214,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,214,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,214,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,214,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,214,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,214,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,215,train,boat,boat,True,0.6577434378867695,0.6313492655754089,prediction_jsonl,True
radar_confidence_gated,215,train,buoy,b1,False,,,prediction_jsonl,True
radar_confidence_gated,215,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,215,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,215,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,215,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,215,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,215,train,buoy,b8,False,,,prediction_jsonl,True
radar_confidence_gated,216,train,boat,boat,True,0.6751921204903655,0.6318992376327515,prediction_jsonl,True
radar_confidence_gated,216,train,buoy,b1,False,,,prediction_jsonl,True
radar_confidence_gated,216,train,buoy,b3,False,,,prediction_jsonl,True
radar_confidence_gated,216,train,buoy,b4,False,,,prediction_jsonl,True
radar_confidence_gated,216,train,buoy,b5,False,,,prediction_jsonl,True
radar_confidence_gated,216,train,buoy,b6,False,,,prediction_jsonl,True
radar_confidence_gated,216,train,buoy,b7,False,,,prediction_jsonl,True
radar_confidence_gated,216,train,buoy,b8,False,,,prediction_jsonl,True
